CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Austin,W Hotel,Travis,TX,US,2020-03-01,,,,,,,Take Back Austin,"against mayor's response to homelessness, for recalling Mayor Adler",0,protest,0,0,0,0,1,1,https://www.kvue.com/article/news/local/austin-mayor-homeless-protest-land-development-code-city-council/269-24e7cb79-2987-4467-8b68-512c12537708,,,,
Bossier City,Bossier Church of Christ,Bossier,LA,US,2020-03-01,more than two dozen,24,,24,,,LGBTQ activists,opposed to LGBTQ discrimination,1,protest,0,0,0,0,1,1,https://www.arklatexhomepage.com/news/local-news/anto-gay-sign-in-pastors-yard-sparks-protest-outside-bossier-city-church/,,,,
Minneapolis,St. Louis Park High School,Hennepin,MN,US,2020-03-01,,,,,,,Klobuchar campaign,for Amy Klobuchar for president,1,rally,0,0,0,0,1,1,https://apnews.com/356d8c827e339c0471ed063c1d6a69a6,,,,
Minneapolis,St. Louis Park High School,Hennepin,MN,US,2020-03-01,dozens,24,,24,,,general protestors,"against Amy Klobuchar for president, Black Lives Matter",1,counter-protest,0,0,0,0,1,1,https://apnews.com/356d8c827e339c0471ed063c1d6a69a6,,,,
New York,Clinton Park Stables,New York,NY,US,2020-03-01,,,,,,,NYCLASS; animal rights advocates,"against carriage horses, against animal cruelty",0,protest,0,0,0,0,1,1,https://www.pix11.com/news/local-news/manhattan/central-park-carriage-horse-collapse-euthanization-sparks-protest,,,,
Philadelphia,outside Constitution Health Plaza,Philadelphia,PA,US,2020-03-01,hundreds,200,,200,,,Stand Up South Philly; Take Our Streets Back,against plan to open supervised drug injection site in Philadelphia,0,protest,0,0,0,0,1,1,https://philadelphia.cbslocal.com/2020/03/01/safe-injection-site-safehouse-stand-up-south-philly-rally/,,,,
Seattle,Cal Anderson Park,King,WA,US,2020-03-01,,,,,,,Tax Amazon,for higher taxes on Amazon and other big businesses,1,protest,0,0,0,0,1,1,https://www.capitolhillseattle.com/event/tax-amazon-march-on-march-1/,,,,
Selma,Edmund Pettus Bridge,Dallas,AL,US,2020-03-01,thousands,2000,,2000,,,general protesters,"in commemoration of Bloody Sunday, for civil rights and racial justice",1,march; rally,0,0,0,0,1,1,https://www.selmatimesjournal.com/2020/03/03/presidential-hopefuls-attend-services-march-during-annual-jubilee/,,,,
Auburndale,Office of Rep. Josie Tomkow,Polk,FL,US,2020-03-02,about 25,25,,25,,,AFL-CIO; Polk Education Association; other labor unions,anti-HB1 bill on public-sector union membership,0,protest,0,0,0,0,1,1,https://www.theledger.com/news/20200303/fight-over-hb-1-polk-union-demonstrators-call-bill-unnecessary,,,,
Belmont,Notre Dame de Namur University,San Mateo,CA,US,2020-03-02,about 100,100,,100,,,students and professors,against closure of Notre Dame de Namur University,0,protest,0,0,0,0,1,1,https://www.sfchronicle.com/bayarea/article/Students-at-Notre-Dame-de-Namur-protest-to-save-15099919.php,,,,
Bettendorf,Bettendorf Middle School to Bettendorf High School,Scott,IA,US,2020-03-02,about 30,30,,30,,,school district parents,against school district administration's handling of bullying and violence,0,protest,0,0,0,0,1,1,https://qctimes.com/news/local/rick-s-six-coronavirus-in-illinois-parents-protest-at-school/article_0768b698-5c8f-11ea-bf91-27484e70053e.html,,,,
Charlotte,Bojangles Coliseum,,NC,US,2020-03-02,thousands,2000,,2000,,,Trump campaign,for President Trump,2,rally,0,0,0,0,1,1,https://www.cbsnews.com/news/trump-holds-maga-rally-charlotte-north-carolina-watch-live-stream-today-03-02-2020/,https://abc11.com/trump-rally-charlotte-north-carolina-time-bojangles-coliseum-capacity/5979732/,https://www.wsoctv.com/news/local/president-trump-speak-bojangles-coliseum-day-before-super-tuesday/5B4ZZJFCZRHU3LPF4OKUZOJVGY/,feat. President Trump,https://www.wect.com/2020/03/03/president-trump-holds-keep-america-great-rally-charlotte-nc/
Charlottesville,City Hall,Charlottesville,VA,US,2020-03-02,about two dozen,24,,24,,,firefighters; police,for more funds and hiring for police and firefighters,0,protest,0,0,0,0,1,1,https://www.dailyprogress.com/news/local/charlottesville-firefighters-police-community-members-rally-for-more-funds/article_1fafe8d1-8500-5899-a4ea-3f1a55161db4.html,,,,
Cleveland,Cuyahoga County Juvenile Justice Center,Cuyahoga,OH,US,2020-03-02,,,,,,,Justice Center workers,seek better juvenile detention conditions,0,protest,0,0,0,0,1,1,https://www.wkyc.com/article/news/local/cleveland/protest-cuyahoga-county-juvenile-justice-center/95-eb79fa69-1c6f-4fc2-b75d-0c17151e5611,,,,
Des Moines,State Capitol rotunda,Des Moines,IA,US,2020-03-02,approximately 150,150,,150,,,Republican legislators,against abortion rights,2,rally,0,0,0,0,1,1,https://www.desmoinesregister.com/story/news/politics/2020/03/02/iowa-legislature-anti-abortion-amendment-applauded-activists-iowa-capitol-rally/4905664002/,,,,
Des Moines,State Capitol rotunda,Des Moines,IA,US,2020-03-02,count pic,4,,4,,,general protestors,for abortion rights,1,protest,0,0,0,0,0,1,https://www.desmoinesregister.com/story/news/politics/2020/03/02/iowa-legislature-anti-abortion-amendment-applauded-activists-iowa-capitol-rally/4905664002/,,,,
Joliet,Larkin Ave and Jefferson St,Will,IL,US,2020-03-02,about seven,7,,7,,,Trump supporters,for President Trump,2,rally,0,0,0,0,1,1,https://www.theherald-news.com/lists/2020/03/02/089035aefd424ad895a4a81dd096ab26/index.xml?page=5,,,,
Los Angeles,"Fowler Amphitheater, UCLA campus",Los Angeles,CA,US,2020-03-02,more than 100,100,,100,,,UCLA students,against dismissal of teacher's assistant,0,march,0,0,0,0,1,1,https://dailybruin.com/2020/03/02/ucla-graduate-students-to-stage-protest-in-support-of-recently-fired-ucsc-tas/,,,,
Los Angeles,Dist. Atty. Jackie Lacey's house,Los Angeles,CA,US,2020-03-02,about 30,30,,30,,,Black Lives Matter activists,"Black Lives Matter, for racial equality",1,protest,0,0,0,0,0,1,https://www.latimes.com/california/story/2020-03-02/police-called-to-jackie-laceys-home-in-response-to-protesters-outside,,,,
Norfolk,Azalea Inn,Norfolk,VA,US,2020-03-02,dozens,24,,24,,,business owners,"against ban on skilled gaming machines, for legalized gambling",0,protest,0,0,0,0,1,1,https://www.wtkr.com/dozens-gather-in-norfolk-to-protest-proposed-ban-on-skilled-gaming-machines,,,,
Redding,Redding Civic Auditorium to Redding Sheraton Hotel,Shasta,CA,US,2020-03-02,more than 100,100,,100,,,Native Americans,"opposed to Delta tunnel project, for environmental protection, for native people's rights",0,protest,0,0,0,0,1,1,https://www.redding.com/story/news/2020/03/03/delta-tunnel-california-plan-draws-strong-protest-native-americans/4932251002/,,,,
Richmond,State Capitol,Richmond,VA,US,2020-03-02,dozens,24,,24,,,general protestors,against vaccine mandate for school children,2,protest,0,0,0,0,1,1,https://www.wtvr.com/news/virginia-politics/opponents-protest-bill-that-would-increase-required-vaccines-for-students,,,,
Albany,State Capitol,Albany,NY,US,2020-03-03,,,,,,,Bring It Home coalition,increase funds for mental health housing,0,rally,,,,,1,1,https://www.news10.com/news/wednesday-rallies-demanding-greater-funding-for-mental-health-services/,,,,
Albany,State Capitol,Albany,NY,US,2020-03-03,more than 500,500,,500,,,union members and education activists,for higher taxes on the wealthy,1,protest,0,0,0,0,0,1,https://www.nysut.org/news/2020/march/media-release-rally,,,,
Boise,Capitol,Ada,ID,US,2020-03-03,about 200,200,,200,,,ACLU of Idaho,pro-transgender rights,1,protest,0,0,0,0,1,1,https://www.idahopress.com/news/local/some-of-the-damage-has-already-been-done-chris-mosier/article_aaf11186-cea2-52b2-b7aa-735d592ed5ed.html,https://www.kivitv.com/news/aclu-of-idaho-fun-run-walk-and-rally,,,
Bozeman,Cherry River Fishing Access,Gallatin,MT,US,2020-03-03,count pic,11,,11,,,Montana Wilderness Association,"pro Land and Water Conservation Fund, for environmental protection",2,rally,0,0,0,0,1,1,https://www.bozemandailychronicle.com/news/as-trump-signals-support-rally-urges-gianforte-to-endorse-full/article_eea10818-a24c-56de-a281-04b38350df2b.html,,,,
Charlottesville,through downtown Charlottesville to Senator Creigh Deeds' Office,Charlottesville,VA,US,2020-03-03,hundreds,200,,200,,,general protestors,for allowing undocumented immigrants to get drivers licenses,1,march,0,0,0,0,1,1,https://www.nbc29.com/2020/03/04/hundreds-charlottesville-march-drivers-licenses-undocumented-immigrants/,,,,
Chesterfield,schools across the county,Chesterfield,VA,US,2020-03-03,,,,,,,teachers,for higher pay for teachers,0,walk-out,0,0,0,0,1,1,https://www.nbc12.com/2020/03/04/chesterfield-teachers-walk-out-protest-pay-increase/,,,,
Chula Vista,Sweetwater Union High School Union office,San Diego,CA,US,2020-03-03,,,,,,,parents,oppose school budget cuts,0,protest,0,0,0,0,1,1,https://www.sandiegouniontribune.com/communities/san-diego/story/2020-03-03/students-walk-out-of-sweetwater-schools-to-protest-cuts,,,,
Chula Vista,Eastlake High School; Otay Ranch High School; Castle Park High School; Hilltop Senior High School; Palomar High School,San Diego,CA,US,2020-03-03,hundreds,200,,200,,,students,oppose school budget cuts,0,walk-out,0,0,0,0,0,1,https://www.sandiegouniontribune.com/communities/san-diego/story/2020-03-03/students-walk-out-of-sweetwater-schools-to-protest-cuts,,,,
Cortland,"Corey Union, SUNY Cortland campus",Cortland,NY,US,2020-03-03,about 40,40,,40,,,United University Professions,greater funding for higher education,0,rally,0,0,0,0,1,1,https://cortlandstandard.net/2020/03/04/suny-rally-backs-more-aid/,,,,
Los Angeles,,Los Angeles,CA,US,2020-03-03,,,,,,,Biden campaign,for Joe Biden for president,1,rally,0,0,0,0,1,1,https://www.usatoday.com/story/news/politics/elections/2020/03/03/super-tuesday-protester-tries-rush-stage-during-joe-biden-speech/4948370002/,,,,
Los Angeles,,Los Angeles,CA,US,2020-03-03,,2,,2,,,Direct Action Everywhere,"for animal rights, let dairy die",0,counter-protest,0,0,0,0,0,1,https://www.usatoday.com/story/news/politics/elections/2020/03/03/super-tuesday-protester-tries-rush-stage-during-joe-biden-speech/4948370002/,,,,
National City,Sweetwater High School,San Diego,CA,US,2020-03-03,,,,,,,students,oppose school budget cuts,0,walk-out,0,0,0,0,1,1,https://www.sandiegouniontribune.com/communities/san-diego/story/2020-03-03/students-walk-out-of-sweetwater-schools-to-protest-cuts,,,,
Pine Prarie,Pine Prarie ICE Processing Center,,LA,US,2020-03-03,,43,,43,,,detainees,"against poor conditions in ICE facility, against broken asylum process",0,hunger strike,0,0,0,0,1,1,https://perilouschronicle.com/2020/03/03/asylum-seekers-from-cameroon-launch-hunger-strike-in-ice-detention/,,,,
San Diego,Mar Vista High School; Montgomery High School,San Diego,CA,US,2020-03-03,,,,,,,students,oppose school budget cuts,0,walk-out,0,0,0,0,1,1,https://www.sandiegouniontribune.com/communities/san-diego/story/2020-03-03/students-walk-out-of-sweetwater-schools-to-protest-cuts,,,,
San Francisco,Tartine Manufactory,San Francisco,CA,US,2020-03-03,,,,,,,bakery employees,for collective bargaining rights,0,rally,0,0,0,0,1,1,https://www.sfchronicle.com/food/article/Bay-Area-Tartine-Bakery-workers-accuse-owners-of-15102900.php#photo-19122735,,,,
Saratoga Springs,Saratoga Springs Post Office,Saratoga,NY,US,2020-03-03,count pic,3,,3,,,#MeToo activists,"pro-#MeToo; anti-Harvey Weinstein, for women's rights, against sexual assault",1,rally,0,0,0,0,1,1,https://www.saratogian.com/news/snapshot-local-metoo-members-rally-to-thank-women-who-fought/article_da5a4814-5cdf-11ea-bc58-bf78d6163c97.html,,,,
Sun City Center,community hall,Hillsborough,FL,US,2020-03-03,more than 20,20,,20,,,community protestors,anti-social services cuts,1,protest,0,0,0,0,1,1,https://www.wmnf.org/bill-barr-unveils-elder-fraud-hotline-protesters-greet-him-and-kellyanne-conway/,,,,
Tallahassee,Florida House of Representatives,Leon,FL,US,2020-03-03,,,,,,,union members,"for unions, for collective bargaining rights",1,protest,0,0,0,0,1,1,https://www.wtxl.com/news/local-news/workers-rally-against-union-bill-proposed-in-florida-house,,,,
Albany,Convention Center,Albany,NY,US,2020-03-04,,,,,,,New York State Nurses Association,for safer staffing ratios and stronger healthcare programs,0,rally,0,0,0,0,1,1,https://www.news10.com/news/albany-county/new-york-nurses-to-rally-for-healthcare-on-tuesday/,https://www.facebook.com/nynurses/posts/10157643786091690?__tn__=-R,,,
Annapolis,State Capitol,Anne Arundel,MD,US,2020-03-04,"more than 1,000",1000,,1000,,,students,for more funding for the BOOST school scholarship program,0,protest,0,0,0,0,1,1,https://www.wbaltv.com/article/maryland-nonpublic-school-students-rally-in-annapolis-for-more-education-money/31228754,,,,
Chula Vista,Eastlake High School,San Diego,CA,US,2020-03-04,,,,,,,Sweetwater Union High School District teachers,oppose teacher layoff,0,rally,0,0,0,0,1,1,https://www.10news.com/news/local-news/south-bay-news/teachers-to-rally-at-eastlake-high-school-in-chula-vista-against-sweetwater-districts-layoff-plan,,,,
Columbia,South Carolina Statehouse,,SC,US,2020-03-04,thousands,2000,,2000,,,general protestors; SC for Ed teacher advocacy group,for greater teacher benefits,0,protest,0,0,0,0,1,1,https://www.postandcourier.com/news/sc-for-ed-calls-for-a-nd-major-protest-at/article_b890a13a-5fb2-11ea-9cd0-a7aa7519f238.html,,,,
Detroit,Detroit Metro Airport's McNamara Terminal,Wayne,MI,US,2020-03-04,about 100,100,,100,,,SEIU,for higher pay for airline workers,0,rally,0,0,0,0,1,1,https://www.michiganadvance.com/2020/03/05/union-rallies-to-secure-15-wage-for-detroit-airport-workers/,,,,
Hackensack,Bergen County courthouse,Bergen,NJ,US,2020-03-04,about 25,25,,25,,,general protestors,anti-ICE; pro-criminal justice reform,1,rally,0,0,0,0,1,1,https://www.northjersey.com/story/news/new-jersey/2020/03/04/advocates-rally-around-three-men-detained-ice-bergen-jail/4648439002/,,,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2020-03-04,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
New York,"City Hall, Manhattan",,NY,US,2020-03-04,hundreds,200,,200,,,taxi drivers,seek reimbursement for loaned taxi medallions,0,protest,0,0,0,0,1,1,https://www.pix11.com/news/local-news/nyc-taxi-drivers-rally-in-favor-of-bailout-over-medallions,,,,
New Orleans,downtown office building due to rain-out,New Orleans,LA,US,2020-03-04,about 50,50,,50,,,general protestors,pro-abortion rights,1,rally,0,0,0,0,1,1,https://www.nola.com/news/healthcare_hospitals/article_3614d854-5e48-11ea-90c6-6713593ba928.html,,,,
Springfield,State Capitol Rotunda,Sangamon,IL,US,2020-03-04,hundreds,200,,200,,,general protestors,"pro-Clean Energy Jobs Act, for climate action",1,protest,0,0,0,0,1,1,https://www.dailyherald.com/business/20200305/many-interests-at-play-in-energy-overhaul-discussions-at-state-capitol,,,,
Washington,Supreme Court,DC,DC,US,2020-03-04,around 3500 to 4000,3500,,4000,,,Center for Reproductive Rights; general protestors,pro-abortion rights,1,rally,0,0,0,0,1,1,https://www.nbcnews.com/politics/supreme-court/pro-abortion-demonstrators-rally-outside-supreme-court-major-case-heard-n1149966,,,,
Washington,Supreme Court,DC,DC,US,2020-03-04,,,,,,,Louisiana Right to Life,anti-abortion,2,counter-protest,0,0,0,0,0,1,https://www.nbcnews.com/politics/supreme-court/pro-abortion-demonstrators-rally-outside-supreme-court-major-case-heard-n1149966,,,,
Augusta,State House,Kennebec,MA,US,2020-03-05,a few dozen,36,,36,,,general protestors,greater access to dental care,0,rally,0,0,0,0,1,1,https://www.wabi.tv/content/news/Folks-rally-at-the-State-House-for-lawmakers-to-support-expanded-dental-care-568535231.html,,,,
Berkeley,Sproul Plaza to the Campanile to Doe Library to California Hall,,CA,US,2020-03-05,more than 1100,1100,,1100,,,UC Berkeley students,for higher pay for graduate student workers,0,protest,0,0,0,0,1,1,https://www.dailycal.org/2020/03/06/united-we-bargain-more-than-1000-students-protest-in-support-of-cola/,,,,
Boston,Northeastern University campus,,MA,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Boston,from site of Boston Massacre to Faneuil Hall,,MA,US,2020-03-05,,,,,,,Black and Native American groups,"for renaming Faneuil Hall after Crispus Attucks, for changing state flag and seal, against racism, for native peoples' rights",1,protest,0,0,0,0,0,1,https://www.gloucestertimes.com/news/local_news/tributes-protest-mark-th-anniversary-of-boston-massacre/article_cb7950b9-8202-5fa6-a25c-0f0f7445664b.html,,,,
Cambridge,Harvard Yard,Middlesex,MA,US,2020-03-05,count pic,10,,10,,,Students Against Hindutva,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://religionnews.com/2020/03/06/we-are-reclaiming-holi-college-students-protest-hindu-nationalism-with-a-blackout-holi/,,,,
Chicago,University of Chicago campus,Cook,IL,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Claremont,Pomona College campus; Scripps College campus; Claremont McKenna campus; Harvey Mudd College campus; Pitzer College campus,,CA,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Davis,UC Davis campus,Yolo,CA,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Denver,State Capitol,Denver,CO,US,2020-03-05,dozens,24,,24,,,school-kids; Dream Tank; Plastic Free Colorado; Fairview High School,"for banning plastics, for environmental protection",1,protest,0,0,0,0,1,1,https://www.coloradopolitics.com/legislature/youth-pollution-learning-and-lobbying-day-draws-dozens-of-school/article_eba96dd2-5f1b-11ea-9113-67f3443143ba.html,,,,
Durham,Duke University campus,Durham,NC,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
East Lansing,Michigan State campus,Ingham,MI,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Great Barrington,Bard College at Simon's Rock campus,Berkshire,MA,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Hanover,Dartmouth University campus,Grafton,NH,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Ithaca,Cornell University,Tompkins,NY,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
Laredo,Texas A&M International University campus,Webb,TX,US,2020-03-05,,,,,,,League of Empowered Women; Club de Espanol Siglo XXI,for women's rights,1,march,0,0,0,0,1,1,https://www.lmtonline.com/local/article/TAMIU-holds-feminist-March-for-Women-s-Day-15117474.php,,,,
Los Angeles,UCLA campus,Los Angeles,CA,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://dailybruin.com/2020/03/06/students-gather-on-campus-to-protest-indias-citizenship-amendment-act/,,,,
New Brunswick,Rutgers University campus,Middlesex,NJ,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
New Haven,Yale University,New Haven,CT,US,2020-03-05,,,,,,,Holi Against Hindutva chapter,against India Prime Minister Narendra Modi,0,protest,0,0,0,0,1,1,https://www.americanbazaaronline.com/2020/03/02/21-us-universities-to-protest-against-violence-in-india-on-march-5/,,,,
New York,Hachette Book Store offices,Bronx,NY,US,2020-03-05,,,,,,,"staff at Little, Brown, and Co. ",against publication of Woody Allen memoir; #MeToo,1,walkout,0,0,0,0,1,1,https://www.tri-cityherald.com/entertainment/article240940291.html,,,,
